-0.333333	1.000000
-0.320000	0.999875
-0.306666	0.999832
-0.293333	0.999832
-0.280000	0.999848
-0.266666	0.999861
-0.253333	0.999868
-0.240000	0.999870
-0.226666	0.999869
-0.213333	0.999867
-0.200000	0.999867
-0.186666	0.999868
-0.173333	0.999869
-0.160000	0.999871
-0.146666	0.999872
-0.133333	0.999873
-0.120000	0.999875
-0.106666	0.999876
-0.093333	0.999877
-0.080000	0.999879
-0.066666	0.999880
-0.053333	0.999882
-0.040000	0.999884
-0.026666	0.999886
-0.013333	0.999888
0.000000	0.999890
0.013334	0.999892
0.026667	0.999891
0.040000	0.999889
0.053334	0.999882
0.066667	0.999873
0.080000	0.999864
0.093334	0.999864
0.106667	0.999889
0.120000	0.999960
0.133334	1.000088
0.146667	1.000246
0.160000	1.000318
0.173334	1.000063
0.186667	0.999239
0.200000	0.997981
0.213334	0.997108
0.226667	0.997644
0.240000	1.000322
0.253334	1.008522
0.266667	1.030174
0.280000	1.047593
0.293334	1.003936
0.306667	0.944428
0.320000	0.936263
0.333334	0.957035
0.346667	0.973250
0.360000	0.976128
0.373333	0.971648
0.386667	0.966645
0.400000	0.964013
0.413333	0.963689
0.426667	0.964489
0.440000	0.965325
0.453333	0.965720
0.466667	0.965719
0.480000	0.965562
0.493333	0.965434
0.506667	0.965391
0.520000	0.965404
0.533333	0.965431
0.546667	0.965446
0.560000	0.965447
0.573333	0.965443
0.586667	0.965438
0.600000	0.965437
0.613333	0.965437
0.626667	0.965437
0.640000	0.965437
0.653333	0.965437
0.666667	0.965437
0.680000	0.965436
0.693333	0.965436
0.706667	0.965436
0.720000	0.965436
0.733333	0.965436
0.746667	0.965436
0.760000	0.965435
0.773333	0.965435
0.786667	0.965435
0.800000	0.965435
0.813333	0.965435
0.826667	0.965435
0.840000	0.965435
0.853333	0.965435
0.866667	0.965435
0.880000	0.965434
0.893333	0.965435
0.906667	0.965436
0.920000	0.965436
0.933333	0.965433
0.946667	0.965427
0.960000	0.965431
0.973333	0.965456
0.986667	0.965471
1.000000	0.965410
