-0.333333	1.000000
-0.320000	1.000031
-0.306666	1.000057
-0.293333	1.000054
-0.280000	1.000039
-0.266666	1.000027
-0.253333	1.000022
-0.240000	1.000023
-0.226666	1.000026
-0.213333	1.000030
-0.200000	1.000033
-0.186666	1.000035
-0.173333	1.000036
-0.160000	1.000037
-0.146666	1.000038
-0.133333	1.000039
-0.120000	1.000040
-0.106666	1.000041
-0.093333	1.000041
-0.080000	1.000042
-0.066666	1.000042
-0.053333	1.000043
-0.040000	1.000043
-0.026666	1.000042
-0.013333	1.000042
0.000000	1.000041
0.013334	1.000041
0.026667	1.000042
0.040000	1.000046
0.053334	1.000052
0.066667	1.000063
0.080000	1.000074
0.093334	1.000077
0.106667	1.000059
0.120000	1.000001
0.133334	0.999897
0.146667	0.999770
0.160000	0.999692
0.173334	0.999793
0.186667	1.000277
0.200000	1.001392
0.213334	1.003036
0.226667	1.003622
0.240000	0.999395
0.253334	0.988309
0.266667	0.978761
0.280000	0.987275
0.293334	1.013398
0.306667	1.030922
0.320000	1.022740
0.333334	1.001718
0.346667	0.987786
0.360000	0.986643
0.373333	0.992560
0.386667	0.998701
0.400000	1.001883
0.413333	1.002201
0.426667	1.001145
0.440000	1.000078
0.453333	0.999586
0.466667	0.999602
0.480000	0.999813
0.493333	0.999982
0.506667	1.000037
0.520000	1.000014
0.533333	0.999974
0.546667	0.999951
0.560000	0.999947
0.573333	0.999952
0.586667	0.999956
0.600000	0.999957
0.613333	0.999955
0.626667	0.999952
0.640000	0.999950
0.653333	0.999949
0.666667	0.999948
0.680000	0.999946
0.693333	0.999945
0.706667	0.999944
0.720000	0.999942
0.733333	0.999941
0.746667	0.999939
0.760000	0.999938
0.773333	0.999936
0.786667	0.999935
0.800000	0.999934
0.813333	0.999932
0.826667	0.999931
0.840000	0.999929
0.853333	0.999926
0.866667	0.999924
0.880000	0.999923
0.893333	0.999926
0.906667	0.999930
0.920000	0.999930
0.933333	0.999913
0.946667	0.999878
0.960000	0.999857
0.973333	0.999902
0.986667	0.999967
1.000000	0.999855
