-5.000000	1.000000
-4.900000	0.499783
-4.800000	0.500003
-4.700000	0.500050
-4.600000	0.500631
-4.500000	0.506289
-4.400000	0.551058
-4.300000	0.847209
-4.200000	2.517853
-4.100000	10.675958
-4.000000	45.562206
-3.900000	177.399662
-3.800000	620.894735
-3.700000	1956.649235
-3.600000	5575.855325
-3.500000	14429.291591
-3.400000	34045.410163
-3.300000	73586.837181
-3.200000	146327.255411
-3.100000	268417.779896
-3.000000	456959.634306
-2.900000	726458.402815
-2.800000	1084771.437760
-2.700000	1533997.819682
-2.600000	2066266.375252
-2.500000	2669287.839262
-2.400000	3328088.220134
-2.300000	4026137.297543
-2.200000	4747805.290538
-2.100000	5479042.025382
-2.000000	6206591.240874
-1.900000	6921822.412449
-1.800000	7615905.055498
-1.700000	8284305.550171
-1.600000	8919296.845752
-1.500000	9520731.115963
-1.400000	10084608.950868
-1.300000	10609552.031915
-1.200000	11095239.242968
-1.100000	11541091.851296
-1.000000	11947190.310583
-0.900000	12314098.746699
-0.800000	12642415.876702
-0.700000	12932977.082536
-0.600000	13187577.877495
-0.500000	13406877.113432
-0.400000	13593039.600934
-0.300000	13746995.285752
-0.200000	13870120.178208
-0.100000	13964642.324553
0.000000	14032025.012235
0.100000	14074245.380819
0.200000	14094162.863047
0.300000	14096276.289663
0.400000	14091096.856789
0.500000	14086372.082683
0.600000	14083993.213889
0.700000	14086676.176025
0.800000	14098355.594890
0.900000	14121368.101584
1.000000	14150898.656604
1.100000	14167853.490941
1.200000	14134382.651099
1.300000	13997606.562930
1.400000	13704359.328966
1.500000	13223361.129696
1.600000	12564782.594814
1.700000	11785900.325459
1.800000	10977648.649506
1.900000	10237035.799882
2.000000	9638111.267565
2.100000	9214205.749741
2.200000	8957258.791710
2.300000	8830946.798593
2.400000	8788974.431172
2.500000	8790001.315349
2.600000	8805210.267193
2.700000	8818787.641787
2.800000	8824406.852328
2.900000	8820970.957743
3.000000	8809075.897391
3.100000	8789075.208224
3.200000	8757605.042970
3.300000	8689045.869829
3.400000	8371247.383560
3.500000	6651358.818331
3.600000	2686601.803946
3.700000	378406.267277
3.800000	32455.484831
3.900000	2701.237179
4.000000	230.019374
4.100000	19.751739
4.200000	1.654724
4.300000	0.130222
4.400000	0.009211
4.500000	0.000559
4.600000	0.000028
4.700000	0.000001
4.800000	0.000000
4.900000	0.000000
5.000000	-0.000000
