-0.333333	0.734983
-0.320000	0.727844
-0.306666	0.720750
-0.293333	0.713277
-0.280000	0.705934
-0.266666	0.698249
-0.253333	0.690634
-0.240000	0.682745
-0.226666	0.674892
-0.213333	0.666789
-0.200000	0.658733
-0.186666	0.650426
-0.173333	0.642184
-0.160000	0.633679
-0.146666	0.625291
-0.133333	0.616605
-0.120000	0.608092
-0.106666	0.599230
-0.093333	0.590654
-0.080000	0.581608
-0.066666	0.573028
-0.053333	0.563822
-0.040000	0.555309
-0.026666	0.545969
-0.013333	0.539420
0.000000	0.572978
0.013334	0.745357
0.026667	0.869998
0.040000	0.752085
0.053334	0.551257
0.066667	0.489940
0.080000	0.473289
0.093334	0.559135
0.106667	0.424473
0.120000	0.471000
0.133334	0.567050
0.146667	0.479985
0.160000	0.594068
0.173334	0.418439
0.186667	0.400431
0.200000	0.449122
0.213334	0.351249
0.226667	0.446709
0.240000	0.377925
0.253334	0.303277
0.266667	0.469484
0.280000	0.272369
0.293334	0.406143
0.306667	0.213518
0.320000	0.405895
0.333334	0.232962
0.346667	0.362641
0.360000	0.755113
0.373333	0.602905
0.386667	0.768770
0.400000	0.657186
0.413333	0.740778
0.426667	0.719272
0.440000	0.729756
0.453333	0.744228
0.466667	0.743566
0.480000	0.751048
0.493333	0.761735
0.506667	0.757008
0.520000	0.776294
0.533333	0.765132
0.546667	0.788157
0.560000	0.775603
0.573333	0.796726
0.586667	0.788565
0.600000	0.804517
0.613333	0.801597
0.626667	0.812303
0.640000	0.811895
0.653333	0.819223
0.666667	0.820480
0.680000	0.826461
0.693333	0.828632
0.706667	0.833385
0.720000	0.835361
0.733333	0.839153
0.746667	0.841162
0.760000	0.844541
0.773333	0.846381
0.786667	0.848808
0.800000	0.849822
0.813333	0.851491
0.826667	0.852780
0.840000	0.855434
0.853333	0.858396
0.866667	0.862387
0.880000	0.865916
0.893333	0.869170
0.906667	0.870975
0.920000	0.872202
0.933333	0.872528
0.946667	0.874095
0.960000	0.876547
0.973333	0.882492
0.986667	0.889927
1.000000	0.900000
