1.275607	0.000000	250000.000000
1.275607	0.000000	247890.824722
1.275607	0.000000	254216.270764
1.275607	0.000000	243680.784118
1.275607	0.000000	258415.929673
1.275607	0.000000	239495.640998
1.275607	0.000000	262582.430373
1.275607	0.000000	235351.885789
1.275607	0.000000	266699.357014
1.275607	0.000000	231265.847076
1.275607	0.000000	270750.488276
1.275607	0.000000	227253.626951
1.275607	0.000000	274719.860097
1.275607	0.000000	223331.036728
1.275607	0.000000	278591.827060
1.275607	0.000000	219513.533715
1.275607	0.000000	282351.122905
1.275607	0.000000	215816.160209
1.275607	0.000000	285982.921030
1.275607	0.000000	212253.486137
1.275607	0.000000	289472.895866
1.275607	0.000000	208839.556362
1.275607	0.000000	292807.285078
1.275607	0.000000	205587.842218
1.275607	0.000000	295972.950626
1.275607	0.000000	202511.194416
1.275607	0.000000	298957.434101
1.275607	0.000000	199621.792102
1.275607	0.000000	301749.000008
1.275607	0.000000	196931.082079
1.275607	0.000000	304336.661584
1.275607	0.000000	194449.705378
1.275607	0.000000	306710.189462
1.275607	0.000000	192187.416552
1.275607	0.000000	308860.113939
1.275607	0.000000	190153.013152
1.275607	0.000000	310777.744158
1.275607	0.000000	188354.304012
1.275607	0.000000	312455.235296
1.275607	0.000000	186798.147081
1.275607	0.000000	313885.729028
1.275607	0.000000	185490.571755
1.275607	0.000000	315063.565576
1.275607	0.000000	184436.962351
1.275607	0.000000	315984.517433
1.275607	0.000000	183642.224269
1.275607	0.000000	316645.937895
1.275607	0.000000	183110.802257
1.275607	0.000000	317046.678447
1.275607	0.000000	182846.403165
1.275607	0.000000	317186.643167
1.275607	0.000000	182851.328501
1.275607	0.000000	317065.945410
1.275607	0.000000	183125.464914
1.275607	0.000000	316683.817124
1.275607	0.000000	183665.198636
1.275607	0.000000	316037.656406
1.275607	0.000000	184462.750762
1.275607	0.000000	315122.798406
1.275607	0.000000	185506.568052
1.275607	0.000000	313933.639815
1.275607	0.000000	186783.327490
1.275607	0.000000	312466.526403
1.275607	0.000000	188281.734851
1.275607	0.000000	310724.278365
1.275607	0.000000	189997.622368
1.275607	0.000000	308721.446822
1.275607	0.000000	191939.014986
1.275607	0.000000	306488.573320
1.275607	0.000000	194129.107769
1.275607	0.000000	304073.179159
1.275607	0.000000	196604.820623
1.275607	0.000000	301535.281433
1.275607	0.000000	199409.072599
1.275607	0.000000	298936.147726
1.275607	0.000000	202576.270765
1.275607	0.000000	296320.751216
1.275607	0.000000	206112.573048
1.275607	0.000000	293696.644412
1.275607	0.000000	209974.775637
1.275607	0.000000	291014.112828
1.275607	0.000000	214053.474943
1.275607	0.000000	288153.733574
1.275607	0.000000	218166.710344
1.275607	0.000000	284927.178566
1.275607	0.000000	222069.086709
1.275607	0.000000	281094.959006
1.275607	0.000000	225478.357036
1.275607	0.000000	276401.050210
1.275607	0.000000	228117.157957
1.275607	0.000000	270619.788426
1.275607	0.000000	229763.097407
1.275607	0.000000	263606.327136
1.275607	0.000000	230297.009669
1.275607	0.000000	255339.575208
1.275607	0.000000	229738.087443
1.275607	0.000000	245946.852839
1.275607	0.000000	228256.394140
1.275607	0.000000	235702.726790
1.275607	0.000000	226157.759180
1.275607	0.000000	225000.000000

 0.037586 
