-0.333333	1.000000
-0.320000	1.617040
-0.306666	1.261728
-0.293333	1.480614
-0.280000	1.256821
-0.266666	1.400804
-0.253333	1.212525
-0.240000	1.341753
-0.226666	1.181935
-0.213333	1.292136
-0.200000	1.161124
-0.186666	1.254399
-0.173333	1.146732
-0.160000	1.222023
-0.146666	1.130333
-0.133333	1.194376
-0.120000	1.121913
-0.106666	1.175110
-0.093333	1.116569
-0.080000	1.152106
-0.066666	1.099970
-0.053333	1.122746
-0.040000	1.080841
-0.026666	1.097332
-0.013333	1.064937
0.000000	1.068374
0.013334	1.035308
0.026667	1.028291
0.040000	1.002203
0.053334	0.997645
0.066667	0.980457
0.080000	0.972522
0.093334	0.953767
0.106667	0.942106
0.120000	0.928824
0.133334	0.925953
0.146667	0.927543
0.160000	0.941513
0.173334	0.965305
0.186667	0.997646
0.200000	1.018485
0.213334	1.009422
0.226667	0.967699
0.240000	0.915243
0.253334	0.874364
0.266667	0.859352
0.280000	0.878160
0.293334	0.932065
0.306667	0.993179
0.320000	1.006615
0.333334	0.951720
0.346667	0.873511
0.360000	0.825971
0.373333	0.834145
0.386667	0.900023
0.400000	0.981294
0.413333	0.993922
0.426667	0.918019
0.440000	0.831570
0.453333	0.806308
0.466667	0.861120
0.480000	0.956100
0.493333	0.988649
0.506667	0.916219
0.520000	0.826618
0.533333	0.810446
0.546667	0.880942
0.560000	0.964798
0.573333	0.955842
0.586667	0.868617
0.600000	0.815379
0.613333	0.852925
0.626667	0.934787
0.640000	0.953365
0.653333	0.887214
0.666667	0.833520
0.680000	0.859430
0.693333	0.925798
0.706667	0.938214
0.720000	0.884979
0.733333	0.850416
0.746667	0.879965
0.760000	0.925241
0.773333	0.918576
0.786667	0.877877
0.800000	0.869661
0.813333	0.901163
0.826667	0.918813
0.840000	0.899378
0.853333	0.880655
0.866667	0.890348
0.880000	0.908957
0.893333	0.907132
0.906667	0.891603
0.920000	0.891022
0.933333	0.904407
0.946667	0.905498
0.960000	0.896841
0.973333	0.898057
0.986667	0.902297
1.000000	0.901042
